item_id,source_type,image_path,display_name,description,target_group,recommendation_role,normalized_category,product_family,normalized_color,color_detail,color_tone,normalized_pattern,section_theme,article_id,product_code,product_type_name,product_group_name,index_name,index_group_name,section_name,department_name,garment_group_name,image_relative_path
0606381001,catalog,data/processed/demo_images/060/0606381001.jpg,Skinny 5pkt Coolmax,5-pocket jeans in washed stretch denim with a button fly and skinny legs. The jeans are made of COOLMAX® material that is designed to keep you cool in hot weather.,men,bottom,trousers,lower_body,black,black,dark,denim,denim_men,606381001,606381,Trousers,Garment Lower body,Menswear,Menswear,Denim Men,Denim trousers,Trousers Denim,060\0606381001.jpg
0606381002,catalog,data/processed/demo_images/060/0606381002.jpg,Skinny 5pkt Coolmax,5-pocket jeans in washed stretch denim with a button fly and skinny legs. The jeans are made of COOLMAX® material that is designed to keep you cool in hot weather.,men,bottom,trousers,lower_body,blue,blue,medium dusty,denim,denim_men,606381002,606381,Trousers,Garment Lower body,Menswear,Menswear,Denim Men,Denim trousers,Trousers Denim,060\0606381002.jpg
0606395001,catalog,data/processed/demo_images/060/0606395001.jpg,Arjen Cargo.,"Cargo joggers in stretch cotton twill with an elasticated drawstring waist, side pockets and flap back and leg pockets with press-studs. Fake fly, shaping seams at the knees and ribbed hems.",men,bottom,trousers,lower_body,blue,dark blue,dark,solid,casual,606395001,606395,Trousers,Garment Lower body,Menswear,Menswear,Contemporary Casual,Trouser,Trousers,060\0606395001.jpg
0606395003,catalog,data/processed/demo_images/060/0606395003.jpg,Arjen,"Cargo joggers in stretch cotton twill with an elasticated drawstring waist, side pockets and flap back and leg pockets with press-studs. Fake fly, shaping seams at the knees and ribbed hems.",men,bottom,trousers,lower_body,khaki green,greenish khaki,medium dusty,solid,casual,606395003,606395,Trousers,Garment Lower body,Menswear,Menswear,Contemporary Casual,Trouser,Trousers,060\0606395003.jpg
0606395006,catalog,data/processed/demo_images/060/0606395006.jpg,Arjen or Trey,"Cargo joggers in stretch cotton twill with an elasticated drawstring waist, side pockets and flap back and leg pockets with press-studs. Fake fly, shaping seams at the knees and ribbed hems.",men,bottom,trousers,lower_body,black,black,dark,solid,casual,606395006,606395,Trousers,Garment Lower body,Menswear,Menswear,Contemporary Casual,Trouser,Trousers,060\0606395006.jpg
0606395010,catalog,data/processed/demo_images/060/0606395010.jpg,Arjen,"Cargo joggers in stretch cotton twill with an elasticated drawstring waist, side pockets and flap back and leg pockets with press-studs. Fake fly, shaping seams at the knees and ribbed hems.",men,bottom,trousers,lower_body,grey,dark grey,dark,solid,casual,606395010,606395,Trousers,Garment Lower body,Menswear,Menswear,Contemporary Casual,Trouser,Trousers,060\0606395010.jpg
0606395011,catalog,data/processed/demo_images/060/0606395011.jpg,Arjen Cargo.,"Cargo joggers in stretch cotton twill with an elasticated drawstring waist, side pockets and flap back and leg pockets with press-studs. Fake fly, shaping seams at the knees and ribbed hems.",men,bottom,trousers,lower_body,khaki green,greenish khaki,dark,patterned,casual,606395011,606395,Trousers,Garment Lower body,Menswear,Menswear,Contemporary Casual,Trouser,Trousers,060\0606395011.jpg
0606395014,catalog,data/processed/demo_images/060/0606395014.jpg,Arjen,"Cargo joggers in stretch cotton twill with an elasticated drawstring waist, side pockets and flap back and leg pockets with press-studs. Fake fly, shaping seams at the knees and ribbed hems.",men,bottom,trousers,lower_body,beige,dark beige,medium dusty,solid,casual,606395014,606395,Trousers,Garment Lower body,Menswear,Menswear,Contemporary Casual,Trouser,Trousers,060\0606395014.jpg
0606395015,catalog,data/processed/demo_images/060/0606395015.jpg,Arjen,"Cargo joggers in stretch cotton twill with an elasticated drawstring waist, side pockets and flap back and leg pockets with press-studs. Fake fly, shaping seams at the knees and ribbed hems.",men,bottom,trousers,lower_body,grey,dark grey,dark,solid,casual,606395015,606395,Trousers,Garment Lower body,Menswear,Menswear,Contemporary Casual,Trouser,Trousers,060\0606395015.jpg
0606395017,catalog,data/processed/demo_images/060/0606395017.jpg,Arjen,"Cargo joggers in stretch cotton twill with an elasticated drawstring waist, side pockets and flap back and leg pockets with press-studs. Fake fly, shaping seams at the knees and ribbed hems.",men,bottom,trousers,lower_body,red,dark red,dark,solid,casual,606395017,606395,Trousers,Garment Lower body,Menswear,Menswear,Contemporary Casual,Trouser,Trousers,060\0606395017.jpg
0606395018,catalog,data/processed/demo_images/060/0606395018.jpg,Arjen,"Cargo joggers in stretch cotton twill with an elasticated drawstring waist, side pockets and flap back and leg pockets with press-studs. Fake fly, shaping seams at the knees and ribbed hems.",men,bottom,trousers,lower_body,brown,dark beige,medium dusty,solid,casual,606395018,606395,Trousers,Garment Lower body,Menswear,Menswear,Contemporary Casual,Trouser,Trousers,060\0606395018.jpg
0606395021,catalog,data/processed/demo_images/060/0606395021.jpg,Arjen,"Cargo joggers in stretch cotton twill with an elasticated drawstring waist, side pockets and flap back and leg pockets with press-studs. Fake fly, shaping seams at the knees and ribbed hems.",men,bottom,trousers,lower_body,khaki green,greenish khaki,dark,solid,casual,606395021,606395,Trousers,Garment Lower body,Menswear,Menswear,Contemporary Casual,Trouser,Trousers,060\0606395021.jpg
0606395022,catalog,data/processed/demo_images/060/0606395022.jpg,Arjen or Trey,"Cargo joggers in stretch cotton twill with an elasticated drawstring waist, side pockets and flap back and leg pockets with press-studs. Fake fly, shaping seams at the knees and ribbed hems.",men,bottom,trousers,lower_body,grey,dark grey,dark,solid,casual,606395022,606395,Trousers,Garment Lower body,Menswear,Menswear,Contemporary Casual,Trouser,Trousers,060\0606395022.jpg
0606395023,catalog,data/processed/demo_images/060/0606395023.jpg,Arjen,"Cargo joggers in stretch cotton twill with an elasticated drawstring waist, side pockets and flap back and leg pockets with press-studs. Fake fly, shaping seams at the knees and ribbed hems.",men,bottom,trousers,lower_body,beige,beige,dark,solid,casual,606395023,606395,Trousers,Garment Lower body,Menswear,Menswear,Contemporary Casual,Trouser,Trousers,060\0606395023.jpg
0606395026,catalog,data/processed/demo_images/060/0606395026.jpg,Arjen,"Cargo joggers in stretch cotton twill with an elasticated drawstring waist, side pockets and flap back and leg pockets with press-studs. Fake fly, shaping seams at the knees and ribbed hems.",men,bottom,trousers,lower_body,,dark grey,dark,solid,casual,606395026,606395,Trousers,Garment Lower body,Menswear,Menswear,Contemporary Casual,Trouser,Trousers,060\0606395026.jpg
0606395030,catalog,data/processed/demo_images/060/0606395030.jpg,Arjen or Trey,"Cargo joggers in stretch cotton twill with an elasticated drawstring waist, side pockets and flap back and leg pockets with press-studs. Fake fly, shaping seams at the knees and ribbed hems.",men,bottom,trousers,lower_body,khaki green,greenish khaki,medium dusty,solid,casual,606395030,606395,Trousers,Garment Lower body,Menswear,Menswear,Contemporary Casual,Trouser,Trousers,060\0606395030.jpg
0606395033,catalog,data/processed/demo_images/060/0606395033.jpg,Arjen or Trey,"Cargo joggers in stretch cotton twill with an elasticated drawstring waist, side pockets and flap back and leg pockets with press-studs. Fake fly, shaping seams at the knees and ribbed hems.",men,bottom,trousers,lower_body,blue,dark blue,dark,solid,casual,606395033,606395,Trousers,Garment Lower body,Menswear,Menswear,Contemporary Casual,Trouser,Trousers,060\0606395033.jpg
0606696001,catalog,data/processed/demo_images/060/0606696001.jpg,Slim 5pkt 1,"5-pocket jeans in washed stretch denim with a regular waist, button fly and slim legs.",men,bottom,trousers,lower_body,blue,dark blue,dark,denim,denim_men,606696001,606696,Trousers,Garment Lower body,Menswear,Menswear,Denim Men,Denim trousers,Trousers Denim,060\0606696001.jpg
0606696002,catalog,data/processed/demo_images/060/0606696002.jpg,Slim 5pkt 1,"5-pocket jeans in washed stretch denim with a regular waist, button fly and slim legs.",men,bottom,trousers,lower_body,blue,dark blue,dark,denim,denim_men,606696002,606696,Trousers,Garment Lower body,Menswear,Menswear,Denim Men,Denim trousers,Trousers Denim,060\0606696002.jpg
0606696003,catalog,data/processed/demo_images/060/0606696003.jpg,Slim 5pkt 1,"5-pocket jeans in washed stretch denim with a regular waist, button fly and slim legs.",men,bottom,trousers,lower_body,blue,light blue,dusty light,denim,denim_men,606696003,606696,Trousers,Garment Lower body,Menswear,Menswear,Denim Men,Denim trousers,Trousers Denim,060\0606696003.jpg
0606696006,catalog,data/processed/demo_images/060/0606696006.jpg,Slim 5pkt 1,"5-pocket jeans in washed stretch denim with a regular waist, button fly and slim legs.",men,bottom,trousers,lower_body,blue,light blue,light,denim,denim_men,606696006,606696,Trousers,Garment Lower body,Menswear,Menswear,Denim Men,Denim trousers,Trousers Denim,060\0606696006.jpg
0607006001,catalog,data/processed/demo_images/060/0607006001.jpg,Straight 5pkt Trash,"5-pocket jeans in washed denim with a hard-worn details, a regular waist, button fly and straight legs.",men,bottom,trousers,lower_body,blue,blue,medium dusty,denim,denim_men,607006001,607006,Trousers,Garment Lower body,Menswear,Menswear,Denim Men,Denim trousers,Trousers Denim,060\0607006001.jpg
0607006002,catalog,data/processed/demo_images/060/0607006002.jpg,Straight 5pkt Trash,"5-pocket jeans in washed denim with a hard-worn details, a regular waist, button fly and straight legs.",men,bottom,trousers,lower_body,black,black,dark,denim,denim_men,607006002,607006,Trousers,Garment Lower body,Menswear,Menswear,Denim Men,Denim trousers,Trousers Denim,060\0607006002.jpg
0607009004,catalog,data/processed/demo_images/060/0607009004.jpg,Jay skinny fit trs,"Suit trousers in woven fabric with a concealed hook-and-eye fastener and zip fly. Side pockets, jetted back pockets and legs with creases. Skinny fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette.",men,bottom,trousers,lower_body,black,black,dark,check,contemporary_smart,607009004,607009,Trousers,Garment Lower body,Menswear,Menswear,Contemporary Smart,Trouser,Trousers,060\0607009004.jpg
0607025001,catalog,data/processed/demo_images/060/0607025001.jpg,Straight 5pkt 1,"5-pocket jeans in washed denim with a regular waist, button fly and straight legs.",men,bottom,trousers,lower_body,blue,blue,dusty light,denim,denim_men,607025001,607025,Trousers,Garment Lower body,Menswear,Menswear,Denim Men,Denim trousers,Trousers Denim,060\0607025001.jpg
0607025002,catalog,data/processed/demo_images/060/0607025002.jpg,Straight 5pkt 1,"5-pocket jeans in washed denim with a regular waist, button fly and straight legs.",men,bottom,trousers,lower_body,blue,dark blue,dark,denim,denim_men,607025002,607025,Trousers,Garment Lower body,Menswear,Menswear,Denim Men,Denim trousers,Trousers Denim,060\0607025002.jpg
0607074001,catalog,data/processed/demo_images/060/0607074001.jpg,Joseph Slack,"Chinos in soft washed cotton twill with a concealed hook-and-eye fastener, zip fly, side pockets and welt back pockets. Skinny fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette.",men,bottom,trousers,lower_body,black,black,dark,solid,contemporary_smart,607074001,607074,Trousers,Garment Lower body,Menswear,Menswear,Contemporary Smart,Trouser,Trousers,060\0607074001.jpg
0607074002,catalog,data/processed/demo_images/060/0607074002.jpg,Joseph Slack,"Chinos in soft washed cotton twill with a concealed hook-and-eye fastener, zip fly, side pockets and welt back pockets. Skinny fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette.",men,bottom,trousers,lower_body,white,light beige,dusty light,solid,contemporary_smart,607074002,607074,Trousers,Garment Lower body,Menswear,Menswear,Contemporary Smart,Trouser,Trousers,060\0607074002.jpg
0607074003,catalog,data/processed/demo_images/060/0607074003.jpg,Joseph Slack,"Chinos in soft washed cotton twill with a concealed hook-and-eye fastener, zip fly, side pockets and welt back pockets. Skinny fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette.",men,bottom,trousers,lower_body,blue,blue,medium dusty,solid,contemporary_smart,607074003,607074,Trousers,Garment Lower body,Menswear,Menswear,Contemporary Smart,Trouser,Trousers,060\0607074003.jpg
0607074004,catalog,data/processed/demo_images/060/0607074004.jpg,Joseph Slack,"Chinos in soft washed cotton twill with a concealed hook-and-eye fastener, zip fly, side pockets and welt back pockets. Skinny fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette.",men,bottom,trousers,lower_body,green,dark green,dark,solid,contemporary_smart,607074004,607074,Trousers,Garment Lower body,Menswear,Menswear,Contemporary Smart,Trouser,Trousers,060\0607074004.jpg
0607084001,catalog,data/processed/demo_images/060/0607084001.jpg,Ceasar v.5,"Tuxedo trousers woven in a cotton blend containing some linen with a concealed hook-and-eye fastening and zip fly. Side pockets, jetted back pockets and legs with grosgrain stripes down the sides and creases. Slim fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette.",men,bottom,trousers,lower_body,black,black,dark,solid,tailoring,607084001,607084,Trousers,Garment Lower body,Menswear,Menswear,Men Suits & Tailoring,Trouser S&T,Trousers,060\0607084001.jpg
0607211002,catalog,data/processed/demo_images/060/0607211002.jpg,Tyler pants,"Trousers in cotton twill with elastication at the back of the waist, a drawstring at the front and button fly. Side pockets, back pockets and leg pockets with a flap and press-stud and shaping seams at the knees.",men,bottom,trousers,lower_body,green,dark green,dark,solid,contemporary_street,607211002,607211,Trousers,Garment Lower body,Menswear,Menswear,Contemporary Street,Trouser,Trousers,060\0607211002.jpg
